403000| 3.78e+02  9.02e-06  1.30e+02 -1.04e+09  5.51e-05  9.18e+03 
403250| 3.78e+02  8.65e-06  1.31e+02 -1.04e+09  5.51e-05  9.19e+03 
403500| 3.77e+02  8.81e-06  1.32e+02 -1.04e+09  5.51e-05  9.20e+03 
403750| 3.77e+02  8.62e-06  1.13e+02 -1.04e+09  5.51e-05  9.22e+03 
404000| 3.77e+02  9.02e-06  1.61e+02 -1.04e+09  5.51e-05  9.23e+03 
404250| 3.77e+02  8.76e-06  1.40e+02 -1.04e+09  5.51e-05  9.24e+03 
404500| 5.09e+05  3.96e+01  1.02e+04 -1.08e+09  5.51e-05  9.25e+03 
404750| 3.77e+02  8.88e-06  1.60e+02 -1.04e+09  5.51e-05  9.26e+03 
405000| 3.76e+02  8.87e-06  1.45e+02 -1.04e+09  5.51e-05  9.27e+03 
405250| 3.76e+02  8.88e-06  1.38e+02 -1.04e+09  5.51e-05  9.28e+03 
405500| 3.76e+02  8.65e-06  9.80e+01 -1.04e+09  5.51e-05  9.29e+03 
405750| 3.76e+02  8.87e-06  1.43e+02 -1.04e+09  5.51e-05  9.30e+03 
406000| 3.76e+02  8.78e-06  1.46e+02 -1.04e+09  5.51e-05  9.31e+03 
406250| 3.76e+02  8.76e-06  1.10e+02 -1.04e+09  5.51e-05  9.32e+03 
406500| 3.76e+02  9.02e-06  1.48e+02 -1.04e+09  5.51e-05  9.33e+03 
406750| 3.75e+02  8.81e-06  1.60e+02 -1.04e+09  5.51e-05  9.34e+03 
407000| 3.75e+02  9.04e-06  1.68e+02 -1.04e+09  5.51e-05  9.35e+03 
407250| 1.52e+03  1.18e-01  1.25e+04 -1.04e+09  5.51e-05  9.36e+03 
407500| 3.75e+02  8.78e-06  1.47e+02 -1.04e+09  5.51e-05  9.37e+03 
407750| 3.75e+02  8.61e-06  1.39e+02 -1.04e+09  5.51e-05  9.38e+03 
408000| 3.75e+02  8.58e-06  1.26e+02 -1.04e+09  5.51e-05  9.39e+03 
408250| 3.74e+02  8.95e-06  1.34e+02 -1.04e+09  5.51e-05  9.41e+03 
408500| 3.74e+02  8.77e-06  1.38e+02 -1.04e+09  5.51e-05  9.42e+03 
408750| 3.74e+02  8.68e-06  1.52e+02 -1.04e+09  5.51e-05  9.43e+03 
409000| 3.74e+02  8.68e-06  1.49e+02 -1.04e+09  5.51e-05  9.44e+03 
409250| 3.74e+02  8.73e-06  1.63e+02 -1.04e+09  5.51e-05  9.45e+03 
409500| 3.74e+02  8.83e-06  1.69e+02 -1.04e+09  5.51e-05  9.46e+03 
409750| 3.74e+02  8.36e-06  1.40e+02 -1.04e+09  5.51e-05  9.47e+03 
410000| 6.95e+03  5.32e-01  1.64e+04 -1.05e+09  5.51e-05  9.48e+03 
410250| 3.73e+02  8.37e-06  1.20e+02 -1.04e+09  5.51e-05  9.49e+03 
410500| 3.73e+02  8.28e-06  1.47e+02 -1.04e+09  5.51e-05  9.50e+03 
410750| 3.73e+02  8.72e-06  1.28e+02 -1.04e+09  5.51e-05  9.51e+03 
411000| 3.73e+02  8.76e-06  1.41e+02 -1.04e+09  5.51e-05  9.52e+03 
411250| 3.73e+02  8.48e-06  1.33e+02 -1.04e+09  5.51e-05  9.53e+03 
411500| 3.72e+02  8.39e-06  1.27e+02 -1.04e+09  5.51e-05  9.54e+03 
411750| 3.72e+02  8.43e-06  1.50e+02 -1.04e+09  5.51e-05  9.55e+03 
412000| 3.72e+02  8.26e-06  1.22e+02 -1.04e+09  5.51e-05  9.56e+03 
412250| 3.72e+02  8.39e-06  1.16e+02 -1.04e+09  5.51e-05  9.56e+03 
412500| 3.72e+02  8.21e-06  1.45e+02 -1.04e+09  5.51e-05  9.57e+03 
412750| 2.62e+05  2.04e+01  9.48e+02 -1.08e+09  5.51e-05  9.57e+03 
413000| 3.72e+02  8.32e-06  1.07e+02 -1.04e+09  5.51e-05  9.58e+03 
413250| 3.71e+02  8.41e-06  1.18e+02 -1.04e+09  5.51e-05  9.58e+03 
413500| 3.71e+02  8.36e-06  1.18e+02 -1.04e+09  5.51e-05  9.59e+03 
413750| 3.71e+02  8.52e-06  1.25e+02 -1.04e+09  5.51e-05  9.60e+03 
414000| 3.71e+02  8.25e-06  1.06e+02 -1.04e+09  5.51e-05  9.60e+03 
414250| 3.71e+02  8.58e-06  1.19e+02 -1.04e+09  5.51e-05  9.61e+03 
414500| 3.71e+02  8.60e-06  1.26e+02 -1.04e+09  5.51e-05  9.61e+03 
414750| 3.70e+02  8.45e-06  1.33e+02 -1.04e+09  5.51e-05  9.62e+03 
415000| 3.70e+02  8.45e-06  1.19e+02 -1.04e+09  5.51e-05  9.62e+03 
415250| 3.70e+02  8.34e-06  1.21e+02 -1.04e+09  5.51e-05  9.63e+03 
415500| 9.41e+05  7.33e+01  1.17e+04 -9.87e+08  5.51e-05  9.63e+03 
415750| 3.70e+02  8.34e-06  1.27e+02 -1.04e+09  5.51e-05  9.64e+03 
416000| 3.70e+02  7.87e-06  1.28e+02 -1.03e+09  5.51e-05  9.64e+03 
416250| 3.70e+02  7.98e-06  9.74e+01 -1.03e+09  5.51e-05  9.65e+03 
416500| 3.69e+02  8.10e-06  9.91e+01 -1.03e+09  5.51e-05  9.65e+03 
416750| 3.69e+02  8.00e-06  1.29e+02 -1.03e+09  5.51e-05  9.66e+03 
417000| 3.69e+02  8.42e-06  1.13e+02 -1.03e+09  5.51e-05  9.67e+03 
417250| 3.69e+02  8.36e-06  1.35e+02 -1.03e+09  5.51e-05  9.67e+03 
417500| 3.69e+02  8.44e-06  1.24e+02 -1.03e+09  5.51e-05  9.68e+03 
417750| 3.69e+02  8.12e-06  1.30e+02 -1.03e+09  5.51e-05  9.68e+03 
418000| 3.69e+02  7.91e-06  1.03e+02 -1.03e+09  5.51e-05  9.69e+03 
418250| 1.04e+06  8.09e+01  2.05e+03 -9.85e+08  5.51e-05  9.69e+03 
418500| 3.68e+02  8.24e-06  1.48e+02 -1.03e+09  5.51e-05  9.70e+03 
418750| 3.68e+02  8.07e-06  1.29e+02 -1.03e+09  5.51e-05  9.70e+03 
419000| 3.68e+02  8.45e-06  1.41e+02 -1.03e+09  5.51e-05  9.71e+03 
419250| 3.68e+02  8.10e-06  1.19e+02 -1.03e+09  5.51e-05  9.71e+03 
419500| 3.68e+02  8.12e-06  1.33e+02 -1.03e+09  5.51e-05  9.72e+03 
419750| 3.68e+02  7.79e-06  8.13e+01 -1.03e+09  5.51e-05  9.72e+03 
420000| 3.67e+02  8.37e-06  1.32e+02 -1.03e+09  5.51e-05  9.73e+03 
420250| 3.67e+02  7.82e-06  1.09e+02 -1.03e+09  5.51e-05  9.73e+03 
420500| 3.67e+02  8.37e-06  1.11e+02 -1.03e+09  5.51e-05  9.74e+03 
420750| 3.67e+02  7.90e-06  1.18e+02 -1.03e+09  5.51e-05  9.74e+03 
421000| 1.56e+03  1.18e-01  3.30e+04 -1.03e+09  5.51e-05  9.75e+03 
421250| 3.67e+02  8.07e-06  8.56e+01 -1.03e+09  5.51e-05  9.75e+03 
421500| 3.66e+02  8.28e-06  1.46e+02 -1.03e+09  5.51e-05  9.76e+03 
421750| 3.66e+02  7.75e-06  1.02e+02 -1.03e+09  5.51e-05  9.76e+03 
422000| 3.66e+02  8.30e-06  1.29e+02 -1.03e+09  5.51e-05  9.77e+03 
422250| 3.66e+02  7.91e-06  1.16e+02 -1.03e+09  5.51e-05  9.78e+03 
422500| 3.66e+02  8.05e-06  1.10e+02 -1.03e+09  5.51e-05  9.78e+03 
422750| 3.66e+02  8.39e-06  1.33e+02 -1.03e+09  5.51e-05  9.79e+03 
423000| 3.66e+02  7.95e-06  1.23e+02 -1.03e+09  5.51e-05  9.79e+03 
423250| 3.65e+02  8.04e-06  1.29e+02 -1.03e+09  5.51e-05  9.80e+03 
423500| 3.65e+02  8.16e-06  1.29e+02 -1.03e+09  5.51e-05  9.80e+03 
423750| 1.63e+07  1.06e+03  7.19e+03 -1.21e+09  5.51e-05  9.81e+03 
424000| 3.65e+02  7.62e-06  1.36e+02 -1.03e+09  5.51e-05  9.81e+03 
424250| 3.65e+02  7.63e-06  1.21e+02 -1.03e+09  5.51e-05  9.82e+03 
424500| 3.65e+02  7.48e-06  1.33e+02 -1.03e+09  5.51e-05  9.82e+03 
424750| 3.65e+02  7.78e-06  8.81e+01 -1.03e+09  5.51e-05  9.83e+03 
425000| 3.64e+02  7.81e-06  9.47e+01 -1.03e+09  5.51e-05  9.83e+03 
425250| 3.64e+02  7.82e-06  9.60e+01 -1.03e+09  5.51e-05  9.84e+03 
425500| 3.64e+02  7.96e-06  1.00e+02 -1.03e+09  5.51e-05  9.84e+03 
425750| 3.64e+02  7.45e-06  1.10e+02 -1.03e+09  5.51e-05  9.85e+03 
426000| 3.64e+02  7.95e-06  1.13e+02 -1.03e+09  5.51e-05  9.85e+03 
426250| 3.64e+02  7.58e-06  9.89e+01 -1.03e+09  5.51e-05  9.86e+03 
426500| 3.58e+07  2.26e+03  3.98e+04 -8.38e+08  5.51e-05  9.86e+03 
426750| 3.63e+02  7.54e-06  1.38e+02 -1.03e+09  5.51e-05  9.87e+03 
427000| 3.63e+02  7.19e-06  9.45e+01 -1.03e+09  5.51e-05  9.88e+03 
427250| 3.63e+02  8.15e-06  1.05e+02 -1.03e+09  5.51e-05  9.88e+03 
427500| 3.63e+02  7.79e-06  1.12e+02 -1.03e+09  5.51e-05  9.89e+03 
427750| 3.63e+02  8.00e-06  1.19e+02 -1.03e+09  5.51e-05  9.89e+03 
428000| 3.63e+02  7.60e-06  1.11e+02 -1.03e+09  5.51e-05  9.90e+03 
428250| 3.63e+02  7.75e-06  1.09e+02 -1.03e+09  5.51e-05  9.90e+03 
428500| 3.62e+02  7.99e-06  1.32e+02 -1.03e+09  5.51e-05  9.91e+03 
428750| 3.62e+02  7.71e-06  9.02e+01 -1.03e+09  5.51e-05  9.91e+03 
429000| 3.62e+02  7.61e-06  1.27e+02 -1.03e+09  5.51e-05  9.92e+03 
429250| 2.01e+07  1.37e+03  1.68e+03 -1.23e+09  5.51e-05  9.92e+03 
429500| 3.62e+02  7.36e-06  1.27e+02 -1.03e+09  5.51e-05  9.93e+03 
429750| 3.62e+02  7.29e-06  1.04e+02 -1.03e+09  5.51e-05  9.93e+03 
430000| 3.62e+02  7.59e-06  1.37e+02 -1.03e+09  5.51e-05  9.94e+03 
430250| 3.61e+02  7.78e-06  1.13e+02 -1.03e+09  5.51e-05  9.94e+03 
430500| 3.61e+02  7.57e-06  1.19e+02 -1.03e+09  5.51e-05  9.95e+03 
430750| 3.61e+02  7.61e-06  1.05e+02 -1.03e+09  5.51e-05  9.95e+03 
431000| 3.61e+02  7.68e-06  1.00e+02 -1.03e+09  5.51e-05  9.96e+03 
431250| 3.61e+02  7.77e-06  1.09e+02 -1.03e+09  5.51e-05  9.96e+03 
431500| 3.61e+02  7.81e-06  1.25e+02 -1.03e+09  5.51e-05  9.97e+03 
431750| 3.61e+02  7.83e-06  1.07e+02 -1.03e+09  5.51e-05  9.97e+03 
432000| 6.62e+06  4.91e+02  7.23e+03 -9.38e+08  5.51e-05  9.98e+03 
432250| 3.60e+02  7.09e-06  7.45e+01 -1.03e+09  5.51e-05  9.98e+03 
432500| 3.60e+02  7.22e-06  9.84e+01 -1.03e+09  5.51e-05  9.99e+03 
432750| 3.60e+02  7.60e-06  1.25e+02 -1.03e+09  5.51e-05  9.99e+03 
433000| 3.60e+02  7.59e-06  1.03e+02 -1.03e+09  5.51e-05  1.00e+04 
433250| 3.60e+02  7.30e-06  1.07e+02 -1.03e+09  5.51e-05  1.00e+04 
433500| 3.60e+02  7.44e-06  1.11e+02 -1.03e+09  5.51e-05  1.00e+04 
433750| 3.59e+02  7.53e-06  9.11e+01 -1.03e+09  5.51e-05  1.00e+04 
434000| 3.59e+02  7.12e-06  9.50e+01 -1.03e+09  5.51e-05  1.00e+04 
434250| 3.59e+02  7.44e-06  1.24e+02 -1.03e+09  5.51e-05  1.00e+04 
434500| 3.59e+02  7.26e-06  1.00e+02 -1.03e+09  5.51e-05  1.00e+04 
434750| 3.16e+03  2.36e-01  3.28e+04 -1.02e+09  5.51e-05  1.00e+04 
435000| 3.59e+02  7.30e-06  1.28e+02 -1.02e+09  5.51e-05  1.00e+04 
435250| 3.59e+02  7.39e-06  1.30e+02 -1.02e+09  5.51e-05  1.00e+04 
435500| 3.58e+02  7.81e-06  9.37e+01 -1.02e+09  5.51e-05  1.01e+04 
435750| 3.58e+02  7.12e-06  7.42e+01 -1.02e+09  5.51e-05  1.01e+04 
436000| 3.58e+02  7.44e-06  6.34e+01 -1.02e+09  5.51e-05  1.01e+04 
436250| 3.58e+02  7.26e-06  9.75e+01 -1.02e+09  5.51e-05  1.01e+04 
436500| 3.58e+02  7.28e-06  9.35e+01 -1.02e+09  5.51e-05  1.01e+04 
436750| 3.58e+02  6.91e-06  1.12e+02 -1.02e+09  5.51e-05  1.01e+04 
437000| 3.58e+02  7.49e-06  1.14e+02 -1.02e+09  5.51e-05  1.01e+04 
437250| 3.57e+02  7.42e-06  9.87e+01 -1.02e+09  5.51e-05  1.01e+04 
437500| 2.20e+05  1.68e+01  1.17e+04 -9.95e+08  5.51e-05  1.01e+04 
437750| 3.57e+02  6.89e-06  7.82e+01 -1.02e+09  5.51e-05  1.01e+04 
438000| 3.57e+02  7.46e-06  9.91e+01 -1.02e+09  5.51e-05  1.01e+04 
438250| 3.57e+02  7.28e-06  6.82e+01 -1.02e+09  5.51e-05  1.01e+04 
438500| 3.57e+02  7.17e-06  9.12e+01 -1.02e+09  5.51e-05  1.01e+04 
438750| 3.57e+02  6.89e-06  8.28e+01 -1.02e+09  5.51e-05  1.01e+04 
439000| 3.56e+02  6.98e-06  1.09e+02 -1.02e+09  5.51e-05  1.01e+04 
439250| 3.56e+02  7.30e-06  1.07e+02 -1.02e+09  5.51e-05  1.01e+04 
439500| 3.56e+02  7.21e-06  8.85e+01 -1.02e+09  5.51e-05  1.01e+04 
439750| 3.56e+02  6.74e-06  9.08e+01 -1.02e+09  5.51e-05  1.01e+04 
440000| 3.56e+02  7.47e-06  1.27e+02 -1.02e+09  5.51e-05  1.01e+04 
440250| 2.40e+08  1.87e+04  3.46e+05 -1.87e+09  5.51e-05  1.02e+04 
440500| 3.56e+02  6.75e-06  7.93e+01 -1.02e+09  5.51e-05  1.02e+04 
440750| 3.55e+02  6.77e-06  9.99e+01 -1.02e+09  5.51e-05  1.02e+04 
441000| 3.55e+02  7.10e-06  8.46e+01 -1.02e+09  5.51e-05  1.02e+04 
441250| 3.55e+02  7.31e-06  1.03e+02 -1.02e+09  5.51e-05  1.02e+04 
441500| 3.55e+02  7.15e-06  8.34e+01 -1.02e+09  5.51e-05  1.02e+04 
441750| 3.55e+02  7.53e-06  1.03e+02 -1.02e+09  5.51e-05  1.02e+04 
442000| 3.55e+02  6.99e-06  1.05e+02 -1.02e+09  5.51e-05  1.02e+04 
442250| 3.55e+02  7.01e-06  1.12e+02 -1.02e+09  5.51e-05  1.02e+04 
442500| 3.54e+02  7.03e-06  7.20e+01 -1.02e+09  5.51e-05  1.02e+04 
442750| 3.54e+02  6.96e-06  9.95e+01 -1.02e+09  5.51e-05  1.02e+04 
443000| 4.13e+07  2.53e+03  4.66e+03 -8.20e+08  5.51e-05  1.02e+04 
443250| 3.54e+02  6.48e-06  8.08e+01 -1.02e+09  5.51e-05  1.02e+04 
443500| 3.54e+02  6.63e-06  9.88e+01 -1.02e+09  5.51e-05  1.02e+04 
443750| 3.54e+02  6.93e-06  9.43e+01 -1.02e+09  5.51e-05  1.02e+04 
444000| 3.54e+02  6.63e-06  9.91e+01 -1.02e+09  5.51e-05  1.02e+04 
444250| 3.53e+02  6.97e-06  1.03e+02 -1.02e+09  5.51e-05  1.02e+04 
444500| 3.53e+02  7.00e-06  1.09e+02 -1.02e+09  5.51e-05  1.02e+04 
444750| 3.53e+02  6.73e-06  1.21e+02 -1.02e+09  5.51e-05  1.02e+04 
445000| 3.53e+02  7.30e-06  7.58e+01 -1.02e+09  5.51e-05  1.03e+04 
445250| 3.53e+02  6.62e-06  9.07e+01 -1.02e+09  5.51e-05  1.03e+04 
445500| 3.53e+02  7.01e-06  6.91e+01 -1.02e+09  5.51e-05  1.03e+04 
445750| 6.05e+04  4.71e+00  2.20e+04 -1.04e+09  5.51e-05  1.03e+04 
446000| 3.52e+02  7.17e-06  1.11e+02 -1.02e+09  5.51e-05  1.03e+04 
446250| 3.52e+02  6.94e-06  8.61e+01 -1.02e+09  5.51e-05  1.03e+04 
446500| 3.52e+02  6.66e-06  8.09e+01 -1.02e+09  5.51e-05  1.03e+04 
446750| 3.52e+02  6.84e-06  5.71e+01 -1.02e+09  5.51e-05  1.03e+04 
447000| 3.52e+02  6.81e-06  6.66e+01 -1.02e+09  5.51e-05  1.03e+04 
447250| 3.52e+02  6.79e-06  1.06e+02 -1.02e+09  5.51e-05  1.03e+04 
447500| 3.52e+02  6.63e-06  6.64e+01 -1.02e+09  5.51e-05  1.03e+04 
447750| 3.52e+02  6.65e-06  7.08e+01 -1.02e+09  5.51e-05  1.03e+04 
448000| 3.51e+02  6.54e-06  8.30e+01 -1.02e+09  5.51e-05  1.03e+04 
448250| 3.51e+02  6.76e-06  6.22e+01 -1.02e+09  5.51e-05  1.03e+04 
448500| 6.03e+04  4.55e+00  2.56e+03 -1.00e+09  5.51e-05  1.03e+04 
448750| 3.51e+02  6.89e-06  9.68e+01 -1.02e+09  5.51e-05  1.03e+04 
449000| 3.51e+02  6.77e-06  8.58e+01 -1.02e+09  5.51e-05  1.03e+04 
449250| 3.51e+02  6.38e-06  5.76e+01 -1.02e+09  5.51e-05  1.03e+04 
449500| 3.51e+02  6.26e-06  6.68e+01 -1.02e+09  5.51e-05  1.03e+04 
449750| 3.50e+02  6.78e-06  1.07e+02 -1.02e+09  5.51e-05  1.04e+04 
450000| 3.50e+02  7.08e-06  7.56e+01 -1.02e+09  5.51e-05  1.04e+04 
450250| 3.50e+02  6.62e-06  8.50e+01 -1.02e+09  5.51e-05  1.04e+04 
450500| 3.50e+02  6.94e-06  7.76e+01 -1.02e+09  5.51e-05  1.04e+04 
450750| 3.50e+02  6.28e-06  6.30e+01 -1.02e+09  5.51e-05  1.04e+04 
451000| 3.50e+02  6.49e-06  8.50e+01 -1.02e+09  5.51e-05  1.04e+04 
451250| 2.12e+03  1.64e-01  2.73e+04 -1.01e+09  5.51e-05  1.04e+04 
451500| 3.49e+02  6.79e-06  1.11e+02 -1.02e+09  5.51e-05  1.04e+04 
451750| 3.49e+02  6.90e-06  7.10e+01 -1.02e+09  5.51e-05  1.04e+04 
452000| 3.49e+02  6.52e-06  8.05e+01 -1.02e+09  5.51e-05  1.04e+04 
452250| 3.49e+02  6.75e-06  7.99e+01 -1.02e+09  5.51e-05  1.04e+04 
452500| 3.49e+02  6.35e-06  5.76e+01 -1.02e+09  5.51e-05  1.04e+04 
452750| 3.49e+02  6.63e-06  1.01e+02 -1.02e+09  5.51e-05  1.04e+04 
453000| 3.49e+02  6.15e-06  6.55e+01 -1.02e+09  5.51e-05  1.04e+04 
453250| 3.48e+02  6.05e-06  7.19e+01 -1.02e+09  5.51e-05  1.04e+04 
453500| 3.48e+02  6.25e-06  9.38e+01 -1.02e+09  5.51e-05  1.04e+04 
453750| 3.48e+02  6.42e-06  7.16e+01 -1.02e+09  5.51e-05  1.04e+04 
454000| 1.81e+06  1.36e+02  4.18e+03 -9.61e+08  5.51e-05  1.04e+04 
454250| 3.48e+02  6.33e-06  5.98e+01 -1.02e+09  5.51e-05  1.04e+04 
454500| 3.48e+02  6.26e-06  8.42e+01 -1.01e+09  5.51e-05  1.05e+04 
454750| 3.48e+02  6.67e-06  7.76e+01 -1.01e+09  5.51e-05  1.05e+04 
455000| 3.48e+02  6.69e-06  7.38e+01 -1.01e+09  5.51e-05  1.05e+04 
455250| 3.47e+02  6.14e-06  5.97e+01 -1.01e+09  5.51e-05  1.05e+04 
455500| 3.47e+02  6.22e-06  6.11e+01 -1.01e+09  5.51e-05  1.05e+04 
455750| 3.47e+02  6.26e-06  4.12e+01 -1.01e+09  5.51e-05  1.05e+04 
456000| 3.47e+02  1.04e-04  1.68e+03 -1.01e+09  1.74e-04  1.05e+04 
456250| 3.46e+02  6.92e-05  1.05e+03 -1.01e+09  1.74e-04  1.05e+04 
456500| 3.46e+02  6.36e-05  9.02e+02 -1.01e+09  1.74e-04  1.05e+04 
456750| 3.46e+02  6.06e-05  8.81e+02 -1.01e+09  1.74e-04  1.05e+04 
457000| 3.45e+02  5.94e-05  8.78e+02 -1.01e+09  1.74e-04  1.05e+04 
457250| 3.45e+02  6.18e-05  9.05e+02 -1.01e+09  1.74e-04  1.05e+04 
457500| 3.44e+02  6.29e-05  9.04e+02 -1.01e+09  1.74e-04  1.05e+04 
457750| 3.44e+02  6.06e-05  8.76e+02 -1.01e+09  1.74e-04  1.05e+04 
458000| 3.44e+02  5.97e-05  8.63e+02 -1.01e+09  1.74e-04  1.05e+04 
458250| 3.43e+02  6.06e-05  8.73e+02 -1.01e+09  1.74e-04  1.05e+04 
458500| 2.56e+06  4.46e+02  1.23e+05 -1.14e+09  1.74e-04  1.05e+04 
458750| 3.42e+02  5.93e-05  8.54e+02 -1.01e+09  1.74e-04  1.05e+04 
459000| 3.42e+02  5.87e-05  8.46e+02 -1.01e+09  1.74e-04  1.05e+04 
459250| 3.41e+02  6.00e-05  8.50e+02 -1.01e+09  1.74e-04  1.06e+04 
459500| 3.41e+02  5.90e-05  8.36e+02 -1.01e+09  1.74e-04  1.06e+04 
459750| 3.41e+02  5.75e-05  8.30e+02 -1.01e+09  1.74e-04  1.06e+04 
460000| 3.40e+02  5.82e-05  8.26e+02 -1.01e+09  1.74e-04  1.06e+04 
460250| 3.40e+02  5.90e-05  8.24e+02 -1.01e+09  1.74e-04  1.06e+04 
460500| 3.39e+02  5.79e-05  8.14e+02 -1.01e+09  1.74e-04  1.06e+04 
460750| 3.39e+02  5.61e-05  7.93e+02 -1.01e+09  1.74e-04  1.06e+04 
461000| 3.39e+02  5.74e-05  7.94e+02 -1.01e+09  1.74e-04  1.06e+04 
461250| 1.29e+08  3.19e+04  6.82e+05 -7.61e+07  1.74e-04  1.06e+04 
461500| 3.38e+02  5.58e-05  7.82e+02 -1.01e+09  1.74e-04  1.06e+04 
461750| 3.37e+02  5.60e-05  7.82e+02 -1.01e+09  1.74e-04  1.06e+04 
462000| 3.37e+02  5.61e-05  7.66e+02 -1.01e+09  1.74e-04  1.06e+04 
462250| 3.37e+02  5.52e-05  7.66e+02 -1.00e+09  1.74e-04  1.06e+04 
462500| 3.36e+02  5.47e-05  7.59e+02 -1.00e+09  1.74e-04  1.06e+04 
462750| 3.36e+02  5.45e-05  7.52e+02 -1.00e+09  1.74e-04  1.06e+04 
463000| 3.35e+02  5.50e-05  7.48e+02 -1.00e+09  1.74e-04  1.06e+04 
463250| 3.35e+02  5.38e-05  7.32e+02 -1.00e+09  1.74e-04  1.06e+04 
463500| 3.35e+02  5.35e-05  7.23e+02 -1.00e+09  1.74e-04  1.06e+04 
463750| 3.33e+02  5.46e-05  5.64e+02 -1.00e+09  1.74e-04  1.07e+04 
464000| 6.06e+02  1.30e-01  2.48e+05 -1.00e+09  1.74e-04  1.07e+04 
464250| 3.31e+02  5.45e-05  7.10e+02 -1.00e+09  1.74e-04  1.07e+04 
464500| 3.31e+02  5.38e-05  7.08e+02 -1.00e+09  1.74e-04  1.07e+04 
464750| 3.30e+02  5.14e-05  6.86e+02 -1.00e+09  1.74e-04  1.07e+04 
465000| 3.30e+02  5.14e-05  6.93e+02 -1.00e+09  1.74e-04  1.07e+04 
465250| 3.30e+02  5.18e-05  6.84e+02 -1.00e+09  1.74e-04  1.07e+04 
465500| 3.29e+02  5.17e-05  6.76e+02 -1.00e+09  1.74e-04  1.07e+04 
465750| 3.29e+02  5.07e-05  6.59e+02 -1.00e+09  1.74e-04  1.07e+04 
466000| 3.29e+02  5.02e-05  6.61e+02 -9.99e+08  1.74e-04  1.07e+04 
466250| 3.28e+02  5.13e-05  6.63e+02 -9.99e+08  1.74e-04  1.08e+04 
466500| 3.28e+02  5.06e-05  6.52e+02 -9.99e+08  1.74e-04  1.08e+04 
466750| 2.58e+04  6.36e+00  4.34e+04 -9.84e+08  1.74e-04  1.08e+04 
467000| 3.27e+02  4.98e-05  6.40e+02 -9.98e+08  1.74e-04  1.08e+04 
467250| 3.27e+02  4.99e-05  6.44e+02 -9.98e+08  1.74e-04  1.08e+04 
467500| 3.27e+02  4.88e-05  6.28e+02 -9.97e+08  1.74e-04  1.08e+04 
467750| 3.26e+02  4.83e-05  6.20e+02 -9.97e+08  1.74e-04  1.08e+04 
468000| 3.26e+02  4.87e-05  6.09e+02 -9.97e+08  1.74e-04  1.08e+04 
468250| 3.26e+02  4.86e-05  6.18e+02 -9.96e+08  1.74e-04  1.08e+04 
468500| 3.25e+02  4.78e-05  6.02e+02 -9.96e+08  1.74e-04  1.09e+04 
468750| 3.25e+02  4.75e-05  5.96e+02 -9.96e+08  1.74e-04  1.09e+04 
469000| 3.25e+02  4.77e-05  5.93e+02 -9.95e+08  1.74e-04  1.09e+04 
469250| 3.24e+02  4.71e-05  5.81e+02 -9.95e+08  1.74e-04  1.09e+04 
469500| 4.00e+05  9.21e+01  1.19e+06 -9.47e+08  1.74e-04  1.09e+04 
469750| 3.23e+02  4.66e-05  5.69e+02 -9.94e+08  1.74e-04  1.09e+04 
470000| 3.23e+02  4.63e-05  5.61e+02 -9.94e+08  1.74e-04  1.09e+04 
470250| 3.23e+02  4.51e-05  5.58e+02 -9.93e+08  1.74e-04  1.09e+04 
470500| 3.22e+02  4.52e-05  5.44e+02 -9.93e+08  1.74e-04  1.09e+04 
470750| 3.22e+02  4.57e-05  5.53e+02 -9.93e+08  1.74e-04  1.09e+04 
471000| 3.22e+02  4.45e-05  5.28e+02 -9.92e+08  1.74e-04  1.10e+04 
471250| 3.21e+02  4.48e-05  5.37e+02 -9.92e+08  1.74e-04  1.10e+04 
471500| 3.21e+02  4.42e-05  5.19e+02 -9.92e+08  1.74e-04  1.10e+04 
471750| 3.21e+02  4.41e-05  5.16e+02 -9.91e+08  1.74e-04  1.10e+04 
472000| 3.20e+02  4.37e-05  5.08e+02 -9.91e+08  1.74e-04  1.10e+04 
472250| 1.69e+04  4.02e+00  6.48e+04 -1.00e+09  1.74e-04  1.10e+04 
472500| 3.20e+02  4.33e-05  4.97e+02 -9.90e+08  1.74e-04  1.10e+04 
472750| 3.19e+02  4.30e-05  4.91e+02 -9.90e+08  1.74e-04  1.10e+04 
473000| 3.19e+02  4.27e-05  4.88e+02 -9.90e+08  1.74e-04  1.10e+04 
473250| 3.18e+02  4.30e-05  4.88e+02 -9.89e+08  1.74e-04  1.10e+04 
473500| 3.18e+02  4.19e-05  4.65e+02 -9.89e+08  1.74e-04  1.10e+04 
473750| 3.18e+02  4.15e-05  4.69e+02 -9.89e+08  1.74e-04  1.10e+04 
474000| 3.17e+02  4.16e-05  4.64e+02 -9.88e+08  1.74e-04  1.10e+04 
474250| 3.17e+02  4.17e-05  4.61e+02 -9.88e+08  1.74e-04  1.11e+04 
474500| 3.17e+02  4.06e-05  4.43e+02 -9.88e+08  1.74e-04  1.11e+04 
474750| 3.16e+02  4.04e-05  4.46e+02 -9.87e+08  1.74e-04  1.11e+04 
475000| 3.91e+05  9.64e+01  1.71e+05 -1.04e+09  1.74e-04  1.11e+04 
475250| 3.16e+02  4.05e-05  4.46e+02 -9.87e+08  1.74e-04  1.11e+04 
475500| 3.15e+02  4.02e-05  4.37e+02 -9.87e+08  1.74e-04  1.11e+04 
