428500| 2.87e+02  1.13e-05  1.41e+00 -7.65e+08  1.67e-04  7.31e+03 
428750| 2.87e+02  1.11e-05  8.17e+00 -7.65e+08  1.67e-04  7.32e+03 
429000| 2.86e+02  1.11e-05  9.23e+00 -7.64e+08  1.67e-04  7.32e+03 
429250| 2.86e+02  1.10e-05  1.39e+01 -7.64e+08  1.67e-04  7.32e+03 
429500| 2.86e+02  1.10e-05  2.08e+01 -7.64e+08  1.67e-04  7.33e+03 
429750| 2.86e+02  1.10e-05  2.35e+01 -7.64e+08  1.67e-04  7.33e+03 
430000| 2.85e+02  1.10e-05  3.15e+01 -7.64e+08  1.67e-04  7.34e+03 
430250| 2.85e+02  1.10e-05  3.03e+01 -7.63e+08  1.67e-04  7.34e+03 
430500| 5.88e+06  1.38e+03  3.55e+04 -6.68e+08  1.67e-04  7.34e+03 
430750| 2.84e+02  1.09e-05  3.95e+01 -7.63e+08  1.67e-04  7.35e+03 
431000| 2.84e+02  1.09e-05  4.03e+01 -7.63e+08  1.67e-04  7.35e+03 
431250| 2.84e+02  1.09e-05  5.05e+01 -7.63e+08  1.67e-04  7.35e+03 
431500| 2.83e+02  1.09e-05  5.39e+01 -7.63e+08  1.67e-04  7.36e+03 
431750| 2.83e+02  1.09e-05  4.91e+01 -7.62e+08  1.67e-04  7.36e+03 
432000| 2.83e+02  1.08e-05  5.85e+01 -7.62e+08  1.67e-04  7.37e+03 
432250| 2.82e+02  1.08e-05  6.42e+01 -7.62e+08  1.67e-04  7.37e+03 
432500| 2.82e+02  1.08e-05  6.93e+01 -7.62e+08  1.67e-04  7.37e+03 
432750| 2.82e+02  1.08e-05  7.11e+01 -7.62e+08  1.67e-04  7.38e+03 
433000| 2.81e+02  1.08e-05  7.14e+01 -7.62e+08  1.67e-04  7.38e+03 
433250| 6.09e+06  1.37e+03  3.43e+04 -6.66e+08  1.67e-04  7.38e+03 
433500| 2.81e+02  1.08e-05  8.29e+01 -7.61e+08  1.67e-04  7.39e+03 
433750| 2.81e+02  1.07e-05  8.21e+01 -7.61e+08  1.67e-04  7.39e+03 
434000| 2.80e+02  1.07e-05  8.50e+01 -7.61e+08  1.67e-04  7.40e+03 
434250| 2.80e+02  1.07e-05  9.48e+01 -7.61e+08  1.67e-04  7.40e+03 
434500| 2.80e+02  1.07e-05  9.51e+01 -7.61e+08  1.67e-04  7.40e+03 
434750| 2.79e+02  1.07e-05  9.46e+01 -7.60e+08  1.67e-04  7.41e+03 
435000| 2.79e+02  1.07e-05  1.03e+02 -7.60e+08  1.67e-04  7.41e+03 
435250| 2.79e+02  1.07e-05  1.05e+02 -7.60e+08  1.67e-04  7.41e+03 
435500| 2.78e+02  1.07e-05  1.05e+02 -7.60e+08  1.67e-04  7.42e+03 
435750| 2.78e+02  1.06e-05  1.12e+02 -7.60e+08  1.67e-04  7.42e+03 
436000| 3.66e+06  8.62e+02  1.16e+04 -6.84e+08  1.67e-04  7.43e+03 
436250| 2.78e+02  1.06e-05  1.19e+02 -7.59e+08  1.67e-04  7.43e+03 
436500| 2.77e+02  1.06e-05  1.23e+02 -7.59e+08  1.67e-04  7.43e+03 
436750| 2.77e+02  1.06e-05  1.19e+02 -7.59e+08  1.67e-04  7.44e+03 
437000| 2.77e+02  1.06e-05  1.33e+02 -7.59e+08  1.67e-04  7.44e+03 
437250| 2.76e+02  1.06e-05  1.32e+02 -7.59e+08  1.67e-04  7.44e+03 
437500| 2.76e+02  1.06e-05  1.30e+02 -7.59e+08  1.67e-04  7.45e+03 
437750| 2.76e+02  1.05e-05  1.34e+02 -7.58e+08  1.67e-04  7.45e+03 
438000| 2.75e+02  1.05e-05  1.42e+02 -7.58e+08  1.67e-04  7.46e+03 
438250| 2.75e+02  1.05e-05  1.45e+02 -7.58e+08  1.67e-04  7.46e+03 
438500| 2.75e+02  1.05e-05  1.45e+02 -7.58e+08  1.67e-04  7.46e+03 
438750| 3.60e+06  8.47e+02  5.02e+02 -6.83e+08  1.67e-04  7.47e+03 
439000| 2.74e+02  1.05e-05  1.56e+02 -7.58e+08  1.67e-04  7.47e+03 
439250| 2.74e+02  1.05e-05  1.57e+02 -7.57e+08  1.67e-04  7.48e+03 
439500| 2.74e+02  1.05e-05  1.63e+02 -7.57e+08  1.67e-04  7.48e+03 
439750| 2.73e+02  1.04e-05  1.58e+02 -7.57e+08  1.67e-04  7.48e+03 
440000| 2.73e+02  1.04e-05  1.58e+02 -7.57e+08  1.67e-04  7.49e+03 
440250| 2.73e+02  1.04e-05  1.72e+02 -7.57e+08  1.67e-04  7.49e+03 
440500| 2.72e+02  1.04e-05  1.72e+02 -7.57e+08  1.67e-04  7.49e+03 
440750| 2.72e+02  1.04e-05  1.76e+02 -7.56e+08  1.67e-04  7.50e+03 
441000| 2.72e+02  1.04e-05  1.81e+02 -7.56e+08  1.67e-04  7.50e+03 
441250| 2.71e+02  1.04e-05  1.80e+02 -7.56e+08  1.67e-04  7.51e+03 
441500| 2.13e+06  5.01e+02  2.71e+04 -6.96e+08  1.67e-04  7.51e+03 
441750| 2.71e+02  1.04e-05  1.93e+02 -7.56e+08  1.67e-04  7.51e+03 
442000| 2.71e+02  1.03e-05  1.91e+02 -7.56e+08  1.67e-04  7.52e+03 
442250| 2.70e+02  1.03e-05  1.97e+02 -7.55e+08  1.67e-04  7.52e+03 
442500| 2.70e+02  1.03e-05  1.98e+02 -7.55e+08  1.67e-04  7.53e+03 
442750| 2.70e+02  1.03e-05  2.00e+02 -7.55e+08  1.67e-04  7.53e+03 
443000| 2.69e+02  1.03e-05  2.05e+02 -7.55e+08  1.67e-04  7.53e+03 
443250| 2.69e+02  1.03e-05  2.02e+02 -7.55e+08  1.67e-04  7.54e+03 
443500| 2.69e+02  1.03e-05  2.04e+02 -7.55e+08  1.67e-04  7.54e+03 
443750| 2.68e+02  1.03e-05  2.13e+02 -7.55e+08  1.67e-04  7.54e+03 
444000| 2.68e+02  1.03e-05  2.15e+02 -7.54e+08  1.67e-04  7.55e+03 
444250| 1.60e+05  3.77e+01  1.32e+05 -7.33e+08  1.67e-04  7.55e+03 
444500| 2.68e+02  1.03e-05  2.23e+02 -7.54e+08  1.67e-04  7.56e+03 
444750| 2.67e+02  1.03e-05  2.16e+02 -7.54e+08  1.67e-04  7.56e+03 
445000| 2.67e+02  1.03e-05  2.28e+02 -7.54e+08  1.67e-04  7.56e+03 
445250| 2.67e+02  1.03e-05  2.31e+02 -7.54e+08  1.67e-04  7.57e+03 
445500| 2.66e+02  1.03e-05  2.34e+02 -7.53e+08  1.67e-04  7.57e+03 
445750| 2.66e+02  1.03e-05  2.34e+02 -7.53e+08  1.67e-04  7.58e+03 
446000| 2.66e+02  1.03e-05  2.38e+02 -7.53e+08  1.67e-04  7.58e+03 
446250| 2.66e+02  1.03e-05  2.35e+02 -7.53e+08  1.67e-04  7.58e+03 
446500| 2.65e+02  1.03e-05  2.42e+02 -7.53e+08  1.67e-04  7.59e+03 
446750| 2.65e+02  1.03e-05  2.45e+02 -7.53e+08  1.67e-04  7.59e+03 
447000| 2.93e+06  6.91e+02  6.34e+04 -6.84e+08  1.67e-04  7.59e+03 
447250| 2.64e+02  1.03e-05  2.51e+02 -7.52e+08  1.67e-04  7.60e+03 
447500| 2.64e+02  1.02e-05  2.53e+02 -7.52e+08  1.67e-04  7.60e+03 
447750| 2.64e+02  1.02e-05  2.60e+02 -7.52e+08  1.67e-04  7.61e+03 
448000| 2.63e+02  1.02e-05  2.57e+02 -7.52e+08  1.67e-04  7.61e+03 
448250| 2.63e+02  1.02e-05  2.62e+02 -7.52e+08  1.67e-04  7.61e+03 
448500| 2.63e+02  1.02e-05  2.64e+02 -7.52e+08  1.67e-04  7.62e+03 
448750| 2.63e+02  1.02e-05  2.69e+02 -7.52e+08  1.67e-04  7.62e+03 
449000| 2.62e+02  1.02e-05  2.67e+02 -7.51e+08  1.67e-04  7.63e+03 
449250| 2.62e+02  1.02e-05  2.73e+02 -7.51e+08  1.67e-04  7.63e+03 
449500| 2.62e+02  1.02e-05  2.74e+02 -7.51e+08  1.67e-04  7.63e+03 
449750| 1.02e+07  1.98e+03  3.41e+05 -8.97e+08  1.67e-04  7.64e+03 
450000| 2.61e+02  1.01e-05  2.79e+02 -7.51e+08  1.67e-04  7.64e+03 
450250| 2.61e+02  1.01e-05  2.83e+02 -7.51e+08  1.67e-04  7.64e+03 
450500| 2.61e+02  1.01e-05  2.90e+02 -7.50e+08  1.67e-04  7.65e+03 
450750| 2.60e+02  1.01e-05  2.84e+02 -7.50e+08  1.67e-04  7.65e+03 
451000| 2.60e+02  1.01e-05  2.91e+02 -7.50e+08  1.67e-04  7.66e+03 
451250| 2.60e+02  1.01e-05  2.95e+02 -7.50e+08  1.67e-04  7.66e+03 
451500| 2.59e+02  1.01e-05  2.97e+02 -7.50e+08  1.67e-04  7.66e+03 
451750| 2.59e+02  1.01e-05  3.02e+02 -7.50e+08  1.67e-04  7.67e+03 
452000| 2.59e+02  1.00e-05  2.99e+02 -7.50e+08  1.67e-04  7.67e+03 
452250| 2.59e+02  1.00e-05  3.04e+02 -7.49e+08  1.67e-04  7.67e+03 
452500| 3.44e+06  8.10e+02  1.35e+04 -6.74e+08  1.67e-04  7.68e+03 
452750| 2.58e+02  9.98e-06  3.10e+02 -7.49e+08  1.67e-04  7.68e+03 
453000| 2.58e+02  9.97e-06  3.09e+02 -7.49e+08  1.67e-04  7.69e+03 
453250| 2.57e+02  9.95e-06  3.14e+02 -7.49e+08  1.67e-04  7.69e+03 
453500| 2.57e+02  9.94e-06  3.18e+02 -7.49e+08  1.67e-04  7.69e+03 
453750| 2.57e+02  9.92e-06  3.10e+02 -7.49e+08  1.67e-04  7.70e+03 
454000| 2.57e+02  9.90e-06  3.15e+02 -7.49e+08  1.67e-04  7.70e+03 
454250| 2.56e+02  1.01e-05  3.24e+02 -7.48e+08  1.67e-04  7.71e+03 
454500| 2.56e+02  9.92e-06  3.26e+02 -7.48e+08  1.67e-04  7.71e+03 
454750| 2.56e+02  9.96e-06  3.28e+02 -7.48e+08  1.67e-04  7.71e+03 
455000| 2.55e+02  1.06e-05  3.33e+02 -7.48e+08  1.67e-04  7.72e+03 
455250| 3.14e+04  7.38e+00  5.26e+04 -7.40e+08  1.67e-04  7.72e+03 
455500| 2.55e+02  1.02e-05  3.32e+02 -7.48e+08  1.67e-04  7.72e+03 
455750| 2.55e+02  1.04e-05  3.34e+02 -7.48e+08  1.67e-04  7.73e+03 
456000| 2.54e+02  1.05e-05  3.33e+02 -7.47e+08  1.67e-04  7.73e+03 
456250| 2.54e+02  1.06e-05  3.41e+02 -7.47e+08  1.67e-04  7.74e+03 
456500| 2.54e+02  1.08e-05  3.40e+02 -7.47e+08  1.67e-04  7.74e+03 
456750| 2.54e+02  1.09e-05  3.54e+02 -7.47e+08  1.67e-04  7.74e+03 
457000| 2.53e+02  1.15e-05  3.54e+02 -7.47e+08  1.67e-04  7.75e+03 
457250| 2.53e+02  1.08e-05  3.44e+02 -7.47e+08  1.67e-04  7.75e+03 
457500| 2.53e+02  1.05e-05  3.47e+02 -7.47e+08  1.67e-04  7.76e+03 
457750| 2.52e+02  1.14e-05  3.57e+02 -7.46e+08  1.67e-04  7.76e+03 
458000| 1.70e+06  3.99e+02  4.86e+04 -6.91e+08  1.67e-04  7.76e+03 
458250| 2.52e+02  1.18e-05  3.64e+02 -7.46e+08  1.67e-04  7.77e+03 
458500| 2.52e+02  1.14e-05  3.59e+02 -7.46e+08  1.67e-04  7.77e+03 
458750| 2.51e+02  1.17e-05  3.63e+02 -7.46e+08  1.67e-04  7.77e+03 
459000| 2.51e+02  1.18e-05  3.69e+02 -7.46e+08  1.67e-04  7.78e+03 
459250| 2.51e+02  1.18e-05  3.70e+02 -7.46e+08  1.67e-04  7.78e+03 
459500| 2.51e+02  1.17e-05  3.67e+02 -7.45e+08  1.67e-04  7.79e+03 
459750| 2.50e+02  1.16e-05  3.65e+02 -7.45e+08  1.67e-04  7.79e+03 
460000| 2.50e+02  1.19e-05  3.75e+02 -7.45e+08  1.67e-04  7.79e+03 
460250| 2.50e+02  1.21e-05  3.78e+02 -7.45e+08  1.67e-04  7.80e+03 
460500| 2.49e+02  1.22e-05  3.76e+02 -7.45e+08  1.67e-04  7.80e+03 
460750| 1.54e+06  3.63e+02  1.26e+04 -6.92e+08  1.67e-04  7.81e+03 
461000| 2.49e+02  1.18e-05  3.77e+02 -7.45e+08  1.67e-04  7.81e+03 
461250| 2.49e+02  1.22e-05  3.81e+02 -7.45e+08  1.67e-04  7.81e+03 
461500| 2.48e+02  1.25e-05  3.89e+02 -7.44e+08  1.67e-04  7.82e+03 
461750| 2.48e+02  1.25e-05  3.86e+02 -7.44e+08  1.67e-04  7.82e+03 
462000| 2.48e+02  1.26e-05  3.93e+02 -7.44e+08  1.67e-04  7.82e+03 
462250| 2.48e+02  1.26e-05  3.94e+02 -7.44e+08  1.67e-04  7.83e+03 
462500| 2.47e+02  1.27e-05  3.90e+02 -7.44e+08  1.67e-04  7.83e+03 
462750| 2.47e+02  1.27e-05  3.93e+02 -7.44e+08  1.67e-04  7.84e+03 
463000| 2.47e+02  1.32e-05  3.99e+02 -7.44e+08  1.67e-04  7.84e+03 
463250| 2.46e+02  1.28e-05  3.93e+02 -7.44e+08  1.67e-04  7.84e+03 
463500| 6.18e+06  1.26e+03  1.30e+05 -6.57e+08  1.67e-04  7.85e+03 
463750| 2.46e+02  1.31e-05  4.03e+02 -7.43e+08  1.67e-04  7.85e+03 
464000| 2.46e+02  1.33e-05  4.11e+02 -7.43e+08  1.67e-04  7.85e+03 
464250| 2.45e+02  1.34e-05  4.07e+02 -7.43e+08  1.67e-04  7.86e+03 
464500| 2.45e+02  1.34e-05  4.13e+02 -7.43e+08  1.67e-04  7.86e+03 
464750| 2.45e+02  1.34e-05  4.07e+02 -7.43e+08  1.67e-04  7.87e+03 
465000| 2.45e+02  1.35e-05  4.09e+02 -7.43e+08  1.67e-04  7.87e+03 
465250| 2.44e+02  1.36e-05  4.16e+02 -7.43e+08  1.67e-04  7.87e+03 
465500| 2.44e+02  1.36e-05  4.13e+02 -7.42e+08  1.67e-04  7.88e+03 
465750| 2.44e+02  1.36e-05  4.17e+02 -7.42e+08  1.67e-04  7.88e+03 
466000| 2.44e+02  1.40e-05  4.19e+02 -7.42e+08  1.67e-04  7.88e+03 
466250| 2.74e+06  6.41e+02  1.63e+04 -6.81e+08  1.67e-04  7.89e+03 
466500| 2.43e+02  1.39e-05  4.23e+02 -7.42e+08  1.67e-04  7.89e+03 
466750| 2.43e+02  1.40e-05  4.25e+02 -7.42e+08  1.67e-04  7.90e+03 
467000| 2.42e+02  1.36e-05  4.21e+02 -7.42e+08  1.67e-04  7.90e+03 
467250| 2.42e+02  1.42e-05  4.24e+02 -7.42e+08  1.67e-04  7.90e+03 
467500| 2.42e+02  1.40e-05  4.28e+02 -7.41e+08  1.67e-04  7.91e+03 
467750| 2.42e+02  1.43e-05  4.29e+02 -7.41e+08  1.67e-04  7.91e+03 
468000| 2.41e+02  1.41e-05  4.30e+02 -7.41e+08  1.67e-04  7.91e+03 
468250| 2.41e+02  1.42e-05  4.29e+02 -7.41e+08  1.67e-04  7.92e+03 
468500| 2.41e+02  1.43e-05  4.38e+02 -7.41e+08  1.67e-04  7.92e+03 
468750| 2.41e+02  1.44e-05  4.39e+02 -7.41e+08  1.67e-04  7.93e+03 
469000| 2.04e+06  4.80e+02  7.16e+02 -6.88e+08  1.67e-04  7.93e+03 
469250| 2.40e+02  1.46e-05  4.41e+02 -7.41e+08  1.67e-04  7.93e+03 
469500| 2.40e+02  1.48e-05  4.46e+02 -7.40e+08  1.67e-04  7.94e+03 
469750| 2.40e+02  1.52e-05  4.52e+02 -7.40e+08  1.67e-04  7.94e+03 
470000| 2.39e+02  1.49e-05  4.49e+02 -7.40e+08  1.67e-04  7.94e+03 
470250| 2.39e+02  1.49e-05  4.52e+02 -7.40e+08  1.67e-04  7.95e+03 
470500| 2.39e+02  1.49e-05  4.46e+02 -7.40e+08  1.67e-04  7.95e+03 
470750| 2.39e+02  1.53e-05  4.56e+02 -7.40e+08  1.67e-04  7.96e+03 
471000| 2.38e+02  1.52e-05  4.50e+02 -7.40e+08  1.67e-04  7.96e+03 
471250| 2.38e+02  1.50e-05  4.52e+02 -7.40e+08  1.67e-04  7.96e+03 
471500| 2.38e+02  1.52e-05  4.52e+02 -7.39e+08  1.67e-04  7.97e+03 
471750| 7.13e+06  1.51e+03  4.01e+05 -8.55e+08  1.67e-04  7.97e+03 
472000| 2.37e+02  1.53e-05  4.58e+02 -7.39e+08  1.67e-04  7.98e+03 
472250| 2.37e+02  1.53e-05  4.58e+02 -7.39e+08  1.67e-04  7.98e+03 
472500| 2.37e+02  1.55e-05  4.68e+02 -7.39e+08  1.67e-04  7.98e+03 
472750| 2.37e+02  1.56e-05  4.67e+02 -7.39e+08  1.67e-04  7.99e+03 
473000| 2.36e+02  1.55e-05  4.64e+02 -7.39e+08  1.67e-04  7.99e+03 
473250| 2.36e+02  1.56e-05  4.68e+02 -7.39e+08  1.67e-04  7.99e+03 
473500| 2.36e+02  1.58e-05  4.70e+02 -7.38e+08  1.67e-04  8.00e+03 
473750| 2.36e+02  1.56e-05  4.67e+02 -7.38e+08  1.67e-04  8.00e+03 
474000| 2.35e+02  1.52e-05  4.58e+02 -7.38e+08  1.67e-04  8.01e+03 
474250| 2.35e+02  1.56e-05  4.65e+02 -7.38e+08  1.67e-04  8.01e+03 
474500| 4.30e+05  1.01e+02  4.18e+04 -7.06e+08  1.67e-04  8.01e+03 
474750| 2.35e+02  1.57e-05  4.71e+02 -7.38e+08  1.67e-04  8.02e+03 
475000| 2.34e+02  1.60e-05  4.79e+02 -7.38e+08  1.67e-04  8.02e+03 
475250| 2.34e+02  1.60e-05  4.79e+02 -7.38e+08  1.67e-04  8.02e+03 
475500| 2.34e+02  1.67e-05  4.85e+02 -7.38e+08  1.67e-04  8.03e+03 
475750| 2.34e+02  1.58e-05  4.73e+02 -7.37e+08  1.67e-04  8.03e+03 
476000| 2.33e+02  1.63e-05  4.80e+02 -7.37e+08  1.67e-04  8.04e+03 
476250| 2.33e+02  1.62e-05  4.79e+02 -7.37e+08  1.67e-04  8.04e+03 
476500| 2.33e+02  1.71e-05  4.96e+02 -7.37e+08  1.67e-04  8.04e+03 
476750| 2.33e+02  1.65e-05  4.86e+02 -7.37e+08  1.67e-04  8.05e+03 
477000| 2.32e+02  1.67e-05  4.92e+02 -7.37e+08  1.67e-04  8.05e+03 
477250| 1.22e+06  2.88e+02  8.16e+03 -6.96e+08  1.67e-04  8.05e+03 
477500| 2.32e+02  1.66e-05  4.91e+02 -7.37e+08  1.67e-04  8.06e+03 
477750| 2.32e+02  1.69e-05  4.95e+02 -7.37e+08  1.67e-04  8.06e+03 
478000| 2.31e+02  1.66e-05  4.95e+02 -7.36e+08  1.67e-04  8.07e+03 
478250| 2.31e+02  1.65e-05  4.86e+02 -7.36e+08  1.67e-04  8.07e+03 
478500| 2.31e+02  1.70e-05  4.99e+02 -7.36e+08  1.67e-04  8.07e+03 
478750| 2.31e+02  1.68e-05  4.99e+02 -7.36e+08  1.67e-04  8.08e+03 
479000| 2.30e+02  1.68e-05  4.96e+02 -7.36e+08  1.67e-04  8.08e+03 
479250| 2.30e+02  1.69e-05  4.91e+02 -7.36e+08  1.67e-04  8.09e+03 
479500| 2.30e+02  1.69e-05  4.97e+02 -7.36e+08  1.67e-04  8.09e+03 
479750| 2.30e+02  1.69e-05  4.99e+02 -7.36e+08  1.67e-04  8.09e+03 
480000| 1.83e+06  4.30e+02  1.12e+04 -6.90e+08  1.67e-04  8.10e+03 
480250| 2.29e+02  1.73e-05  5.04e+02 -7.35e+08  1.67e-04  8.10e+03 
480500| 2.29e+02  1.71e-05  4.98e+02 -7.35e+08  1.67e-04  8.10e+03 
480750| 2.29e+02  1.75e-05  5.12e+02 -7.35e+08  1.67e-04  8.11e+03 
481000| 2.28e+02  1.75e-05  5.11e+02 -7.35e+08  1.67e-04  8.11e+03 
481250| 2.28e+02  1.76e-05  5.11e+02 -7.35e+08  1.67e-04  8.12e+03 
481500| 2.28e+02  1.74e-05  5.07e+02 -7.35e+08  1.67e-04  8.12e+03 
481750| 2.28e+02  1.74e-05  5.07e+02 -7.35e+08  1.67e-04  8.12e+03 
482000| 2.27e+02  1.74e-05  5.10e+02 -7.35e+08  1.67e-04  8.13e+03 
482250| 2.27e+02  1.77e-05  5.10e+02 -7.34e+08  1.67e-04  8.13e+03 
482500| 2.27e+02  1.78e-05  5.16e+02 -7.34e+08  1.67e-04  8.13e+03 
482750| 1.74e+06  4.07e+02  2.21e+04 -6.91e+08  1.67e-04  8.14e+03 
483000| 2.26e+02  1.78e-05  5.17e+02 -7.34e+08  1.67e-04  8.14e+03 
483250| 2.26e+02  1.75e-05  5.16e+02 -7.34e+08  1.67e-04  8.15e+03 
483500| 2.26e+02  1.78e-05  5.19e+02 -7.34e+08  1.67e-04  8.15e+03 
483750| 2.26e+02  1.82e-05  5.19e+02 -7.34e+08  1.67e-04  8.15e+03 
484000| 2.25e+02  1.79e-05  5.22e+02 -7.34e+08  1.67e-04  8.16e+03 
484250| 2.25e+02  1.86e-05  5.37e+02 -7.34e+08  1.67e-04  8.16e+03 
484500| 2.25e+02  1.85e-05  5.33e+02 -7.34e+08  1.67e-04  8.16e+03 
484750| 2.25e+02  1.89e-05  5.39e+02 -7.33e+08  1.67e-04  8.17e+03 
485000| 2.25e+02  1.84e-05  5.28e+02 -7.33e+08  1.67e-04  8.17e+03 
485250| 2.24e+02  1.83e-05  5.22e+02 -7.33e+08  1.67e-04  8.18e+03 
485500| 6.90e+06  1.23e+03  2.32e+03 -6.60e+08  1.67e-04  8.18e+03 
485750| 2.24e+02  1.78e-05  5.20e+02 -7.33e+08  1.67e-04  8.18e+03 
486000| 2.24e+02  1.85e-05  5.35e+02 -7.33e+08  1.67e-04  8.19e+03 
486250| 2.23e+02  1.86e-05  5.32e+02 -7.33e+08  1.67e-04  8.19e+03 
486500| 2.23e+02  1.84e-05  5.31e+02 -7.33e+08  1.67e-04  8.19e+03 
486750| 2.23e+02  1.83e-05  5.32e+02 -7.33e+08  1.67e-04  8.20e+03 
487000| 2.23e+02  1.87e-05  5.38e+02 -7.32e+08  1.67e-04  8.20e+03 
487250| 2.22e+02  1.86e-05  5.42e+02 -7.32e+08  1.67e-04  8.21e+03 
487500| 2.22e+02  1.86e-05  5.35e+02 -7.32e+08  1.67e-04  8.21e+03 
487750| 2.22e+02  1.88e-05  5.42e+02 -7.32e+08  1.67e-04  8.21e+03 
488000| 2.22e+02  1.85e-05  5.31e+02 -7.32e+08  1.67e-04  8.22e+03 
488250| 3.47e+06  7.24e+02  1.40e+04 -6.80e+08  1.67e-04  8.22e+03 
488500| 2.21e+02  1.87e-05  5.41e+02 -7.32e+08  1.67e-04  8.23e+03 
488750| 2.21e+02  1.86e-05  5.37e+02 -7.32e+08  1.67e-04  8.23e+03 
489000| 2.21e+02  1.88e-05  5.38e+02 -7.32e+08  1.67e-04  8.23e+03 
489250| 2.21e+02  1.86e-05  5.39e+02 -7.31e+08  1.67e-04  8.24e+03 
489500| 2.20e+02  1.91e-05  5.47e+02 -7.31e+08  1.67e-04  8.24e+03 
489750| 2.20e+02  1.88e-05  5.41e+02 -7.31e+08  1.67e-04  8.24e+03 
490000| 2.20e+02  1.87e-05  5.43e+02 -7.31e+08  1.67e-04  8.25e+03 
490250| 2.20e+02  1.90e-05  5.50e+02 -7.31e+08  1.67e-04  8.25e+03 
490500| 2.19e+02  1.87e-05  5.34e+02 -7.31e+08  1.67e-04  8.26e+03 
490750| 2.19e+02  1.93e-05  5.51e+02 -7.31e+08  1.67e-04  8.26e+03 
491000| 3.23e+06  6.77e+02  1.58e+03 -6.81e+08  1.67e-04  8.26e+03 
491250| 2.19e+02  1.90e-05  5.47e+02 -7.31e+08  1.67e-04  8.27e+03 
491500| 2.19e+02  1.92e-05  5.49e+02 -7.31e+08  1.67e-04  8.27e+03 
491750| 2.18e+02  1.93e-05  5.49e+02 -7.30e+08  1.67e-04  8.27e+03 
492000| 2.18e+02  1.94e-05  5.58e+02 -7.30e+08  1.67e-04  8.28e+03 
492250| 2.18e+02  1.92e-05  5.55e+02 -7.30e+08  1.67e-04  8.28e+03 
492500| 2.18e+02  1.95e-05  5.59e+02 -7.30e+08  1.67e-04  8.29e+03 
492750| 2.17e+02  1.94e-05  5.56e+02 -7.30e+08  1.67e-04  8.29e+03 
493000| 2.17e+02  1.92e-05  5.49e+02 -7.30e+08  1.67e-04  8.29e+03 
493250| 2.17e+02  1.95e-05  5.57e+02 -7.30e+08  1.67e-04  8.30e+03 
493500| 2.17e+02  1.95e-05  5.61e+02 -7.30e+08  1.67e-04  8.30e+03 
493750| 2.58e+07  5.32e+03  1.18e+05 -5.94e+08  1.67e-04  8.30e+03 
494000| 2.16e+02  1.95e-05  5.61e+02 -7.30e+08  1.67e-04  8.31e+03 
494250| 2.16e+02  1.99e-05  5.68e+02 -7.29e+08  1.67e-04  8.31e+03 
494500| 2.16e+02  1.95e-05  5.59e+02 -7.29e+08  1.67e-04  8.31e+03 
494750| 2.16e+02  2.00e-05  5.71e+02 -7.29e+08  1.67e-04  8.32e+03 
495000| 2.15e+02  1.94e-05  5.53e+02 -7.29e+08  1.67e-04  8.32e+03 
495250| 2.15e+02  1.96e-05  5.69e+02 -7.29e+08  1.67e-04  8.33e+03 
495500| 2.15e+02  1.96e-05  5.65e+02 -7.29e+08  1.67e-04  8.33e+03 
495750| 2.15e+02  2.04e-05  5.81e+02 -7.29e+08  1.67e-04  8.33e+03 
496000| 2.15e+02  2.02e-05  5.75e+02 -7.29e+08  1.67e-04  8.34e+03 
496250| 2.14e+02  1.98e-05  5.65e+02 -7.29e+08  1.67e-04  8.34e+03 
496500| 3.36e+06  6.88e+02  1.22e+03 -6.81e+08  1.67e-04  8.34e+03 
496750| 2.14e+02  2.00e-05  5.72e+02 -7.28e+08  1.67e-04  8.35e+03 
497000| 2.14e+02  1.96e-05  5.60e+02 -7.28e+08  1.67e-04  8.35e+03 
497250| 2.13e+02  2.03e-05  5.78e+02 -7.28e+08  1.67e-04  8.36e+03 
497500| 2.13e+02  2.01e-05  5.71e+02 -7.28e+08  1.67e-04  8.36e+03 
497750| 2.13e+02  1.98e-05  5.68e+02 -7.28e+08  1.67e-04  8.36e+03 
498000| 2.13e+02  2.00e-05  5.73e+02 -7.28e+08  1.67e-04  8.37e+03 
498250| 2.13e+02  2.03e-05  5.82e+02 -7.28e+08  1.67e-04  8.37e+03 
498500| 2.12e+02  2.01e-05  5.71e+02 -7.28e+08  1.67e-04  8.37e+03 
498750| 2.12e+02  1.99e-05  5.70e+02 -7.28e+08  1.67e-04  8.38e+03 
499000| 2.12e+02  2.02e-05  5.79e+02 -7.28e+08  1.67e-04  8.38e+03 
499250| 3.92e+06  7.72e+02  1.91e+04 -6.78e+08  1.67e-04  8.39e+03 
499500| 2.12e+02  2.05e-05  5.85e+02 -7.27e+08  1.67e-04  8.39e+03 
499750| 2.11e+02  2.03e-05  5.77e+02 -7.27e+08  1.67e-04  8.39e+03 
500000| 2.11e+02  2.05e-05  5.86e+02 -7.27e+08  1.67e-04  8.40e+03 
500250| 2.11e+02  2.06e-05  5.89e+02 -7.27e+08  1.67e-04  8.40e+03 
500500| 2.11e+02  2.04e-05  5.80e+02 -7.27e+08  1.67e-04  8.40e+03 
500750| 2.10e+02  2.06e-05  5.88e+02 -7.27e+08  1.67e-04  8.41e+03 
501000| 2.10e+02  2.00e-05  5.77e+02 -7.27e+08  1.67e-04  8.41e+03 
