428500| 3.32e+02  5.72e-05  1.50e+03 -7.39e+08  2.03e-04  8.60e+03 
428750| 3.32e+02  5.72e-05  1.50e+03 -7.39e+08  2.03e-04  8.60e+03 
429000| 3.31e+02  5.76e-05  1.51e+03 -7.39e+08  2.03e-04  8.61e+03 
429250| 1.49e+07  3.02e+03  3.95e+05 -6.72e+08  2.03e-04  8.61e+03 
429500| 3.30e+02  5.78e-05  1.52e+03 -7.39e+08  2.03e-04  8.62e+03 
429750| 3.30e+02  5.78e-05  1.52e+03 -7.39e+08  2.03e-04  8.62e+03 
430000| 3.29e+02  5.82e-05  1.52e+03 -7.38e+08  2.03e-04  8.62e+03 
430250| 3.29e+02  5.81e-05  1.52e+03 -7.38e+08  2.03e-04  8.63e+03 
430500| 3.29e+02  5.84e-05  1.52e+03 -7.38e+08  2.03e-04  8.63e+03 
430750| 3.28e+02  5.88e-05  1.53e+03 -7.38e+08  2.03e-04  8.63e+03 
431000| 3.28e+02  5.88e-05  1.53e+03 -7.38e+08  2.03e-04  8.64e+03 
431250| 3.27e+02  5.88e-05  1.53e+03 -7.38e+08  2.03e-04  8.64e+03 
431500| 3.27e+02  5.89e-05  1.53e+03 -7.37e+08  2.03e-04  8.65e+03 
431750| 3.26e+02  5.91e-05  1.54e+03 -7.37e+08  2.03e-04  8.65e+03 
432000| 9.24e+05  2.66e+02  2.43e+04 -7.19e+08  2.03e-04  8.65e+03 
432250| 3.25e+02  5.91e-05  1.54e+03 -7.37e+08  2.03e-04  8.66e+03 
432500| 3.25e+02  5.93e-05  1.55e+03 -7.37e+08  2.03e-04  8.66e+03 
432750| 3.24e+02  5.96e-05  1.55e+03 -7.37e+08  2.03e-04  8.66e+03 
433000| 3.24e+02  5.97e-05  1.55e+03 -7.36e+08  2.03e-04  8.67e+03 
433250| 3.24e+02  6.00e-05  1.55e+03 -7.36e+08  2.03e-04  8.67e+03 
433500| 3.23e+02  6.01e-05  1.56e+03 -7.36e+08  2.03e-04  8.68e+03 
433750| 3.23e+02  6.04e-05  1.56e+03 -7.36e+08  2.03e-04  8.68e+03 
434000| 3.22e+02  6.02e-05  1.56e+03 -7.36e+08  2.03e-04  8.68e+03 
434250| 3.22e+02  6.02e-05  1.56e+03 -7.36e+08  2.03e-04  8.69e+03 
434500| 3.21e+02  6.09e-05  1.57e+03 -7.35e+08  2.03e-04  8.69e+03 
434750| 1.39e+05  3.99e+01  1.35e+05 -7.28e+08  2.03e-04  8.69e+03 
435000| 3.20e+02  6.11e-05  1.57e+03 -7.35e+08  2.03e-04  8.70e+03 
435250| 3.20e+02  6.11e-05  1.58e+03 -7.35e+08  2.03e-04  8.70e+03 
435500| 3.20e+02  6.12e-05  1.57e+03 -7.35e+08  2.03e-04  8.70e+03 
435750| 3.19e+02  6.15e-05  1.58e+03 -7.35e+08  2.03e-04  8.71e+03 
436000| 3.19e+02  6.15e-05  1.59e+03 -7.35e+08  2.03e-04  8.71e+03 
436250| 3.18e+02  6.14e-05  1.58e+03 -7.34e+08  2.03e-04  8.72e+03 
436500| 3.18e+02  6.16e-05  1.59e+03 -7.34e+08  2.03e-04  8.72e+03 
436750| 3.17e+02  6.20e-05  1.59e+03 -7.34e+08  2.03e-04  8.72e+03 
437000| 3.17e+02  6.20e-05  1.60e+03 -7.34e+08  2.03e-04  8.73e+03 
437250| 3.17e+02  6.21e-05  1.59e+03 -7.34e+08  2.03e-04  8.73e+03 
437500| 4.33e+06  9.58e+02  7.06e+03 -7.00e+08  2.03e-04  8.73e+03 
437750| 3.16e+02  6.24e-05  1.60e+03 -7.33e+08  2.03e-04  8.74e+03 
438000| 3.15e+02  6.24e-05  1.60e+03 -7.33e+08  2.03e-04  8.74e+03 
438250| 3.15e+02  6.26e-05  1.61e+03 -7.33e+08  2.03e-04  8.75e+03 
438500| 3.14e+02  6.26e-05  1.61e+03 -7.33e+08  2.03e-04  8.75e+03 
438750| 3.14e+02  6.29e-05  1.61e+03 -7.33e+08  2.03e-04  8.75e+03 
439000| 3.14e+02  6.28e-05  1.61e+03 -7.33e+08  2.03e-04  8.76e+03 
439250| 3.13e+02  6.31e-05  1.61e+03 -7.33e+08  2.03e-04  8.76e+03 
439500| 3.13e+02  6.30e-05  1.61e+03 -7.32e+08  2.03e-04  8.76e+03 
439750| 3.12e+02  6.32e-05  1.62e+03 -7.32e+08  2.03e-04  8.77e+03 
440000| 3.12e+02  6.37e-05  1.62e+03 -7.32e+08  2.03e-04  8.77e+03 
440250| 9.41e+06  1.91e+03  2.10e+04 -6.87e+08  2.03e-04  8.77e+03 
440500| 3.11e+02  6.37e-05  1.63e+03 -7.32e+08  2.03e-04  8.78e+03 
440750| 3.11e+02  6.38e-05  1.63e+03 -7.32e+08  2.03e-04  8.78e+03 
441000| 3.10e+02  6.38e-05  1.63e+03 -7.32e+08  2.03e-04  8.79e+03 
441250| 3.10e+02  6.43e-05  1.63e+03 -7.31e+08  2.03e-04  8.79e+03 
441500| 3.09e+02  6.42e-05  1.63e+03 -7.31e+08  2.03e-04  8.79e+03 
441750| 3.09e+02  6.41e-05  1.63e+03 -7.31e+08  2.03e-04  8.80e+03 
442000| 3.09e+02  6.44e-05  1.64e+03 -7.31e+08  2.03e-04  8.80e+03 
442250| 3.08e+02  6.43e-05  1.64e+03 -7.31e+08  2.03e-04  8.80e+03 
442500| 3.08e+02  6.50e-05  1.65e+03 -7.31e+08  2.03e-04  8.81e+03 
442750| 3.07e+02  6.49e-05  1.64e+03 -7.30e+08  2.03e-04  8.81e+03 
443000| 1.42e+05  4.07e+01  1.60e+05 -7.41e+08  2.03e-04  8.81e+03 
443250| 3.06e+02  6.49e-05  1.65e+03 -7.30e+08  2.03e-04  8.82e+03 
443500| 3.06e+02  6.54e-05  1.65e+03 -7.30e+08  2.03e-04  8.82e+03 
443750| 3.06e+02  6.51e-05  1.65e+03 -7.30e+08  2.03e-04  8.83e+03 
444000| 3.05e+02  6.56e-05  1.66e+03 -7.30e+08  2.03e-04  8.83e+03 
444250| 3.05e+02  6.54e-05  1.66e+03 -7.30e+08  2.03e-04  8.83e+03 
444500| 3.04e+02  6.57e-05  1.66e+03 -7.29e+08  2.03e-04  8.84e+03 
444750| 3.04e+02  6.55e-05  1.66e+03 -7.29e+08  2.03e-04  8.84e+03 
445000| 3.04e+02  6.60e-05  1.66e+03 -7.29e+08  2.03e-04  8.84e+03 
445250| 3.03e+02  6.58e-05  1.66e+03 -7.29e+08  2.03e-04  8.85e+03 
445500| 3.03e+02  6.60e-05  1.66e+03 -7.29e+08  2.03e-04  8.85e+03 
445750| 4.17e+06  1.20e+03  1.03e+05 -7.78e+08  2.03e-04  8.85e+03 
446000| 3.02e+02  6.62e-05  1.67e+03 -7.29e+08  2.03e-04  8.86e+03 
446250| 3.02e+02  6.64e-05  1.67e+03 -7.28e+08  2.03e-04  8.86e+03 
446500| 3.01e+02  6.63e-05  1.67e+03 -7.28e+08  2.03e-04  8.87e+03 
446750| 3.01e+02  6.64e-05  1.67e+03 -7.28e+08  2.03e-04  8.87e+03 
447000| 3.00e+02  6.67e-05  1.67e+03 -7.28e+08  2.03e-04  8.87e+03 
447250| 3.00e+02  6.67e-05  1.68e+03 -7.28e+08  2.03e-04  8.88e+03 
447500| 3.00e+02  6.68e-05  1.68e+03 -7.28e+08  2.03e-04  8.88e+03 
447750| 2.99e+02  6.71e-05  1.68e+03 -7.28e+08  2.03e-04  8.88e+03 
448000| 2.99e+02  6.69e-05  1.68e+03 -7.28e+08  2.03e-04  8.89e+03 
448250| 2.98e+02  6.74e-05  1.69e+03 -7.27e+08  2.03e-04  8.89e+03 
448500| 1.61e+07  3.28e+03  6.44e+04 -6.68e+08  2.03e-04  8.89e+03 
448750| 2.98e+02  6.75e-05  1.69e+03 -7.27e+08  2.03e-04  8.90e+03 
449000| 2.97e+02  6.74e-05  1.69e+03 -7.27e+08  2.03e-04  8.90e+03 
449250| 2.97e+02  6.77e-05  1.69e+03 -7.27e+08  2.03e-04  8.91e+03 
449500| 2.96e+02  6.77e-05  1.69e+03 -7.27e+08  2.03e-04  8.91e+03 
449750| 2.96e+02  6.74e-05  1.69e+03 -7.27e+08  2.03e-04  8.91e+03 
450000| 2.96e+02  6.80e-05  1.70e+03 -7.26e+08  2.03e-04  8.92e+03 
450250| 2.95e+02  6.79e-05  1.70e+03 -7.26e+08  2.03e-04  8.92e+03 
450500| 2.95e+02  6.76e-05  1.70e+03 -7.26e+08  2.03e-04  8.92e+03 
450750| 2.95e+02  6.79e-05  1.70e+03 -7.26e+08  2.03e-04  8.93e+03 
451000| 2.94e+02  6.79e-05  1.70e+03 -7.26e+08  2.03e-04  8.93e+03 
451250| 1.95e+07  3.97e+03  2.38e+05 -6.58e+08  2.03e-04  8.94e+03 
451500| 2.93e+02  6.82e-05  1.70e+03 -7.26e+08  2.03e-04  8.94e+03 
451750| 2.93e+02  6.85e-05  1.70e+03 -7.26e+08  2.03e-04  8.94e+03 
452000| 2.93e+02  6.85e-05  1.71e+03 -7.25e+08  2.03e-04  8.95e+03 
452250| 2.92e+02  6.85e-05  1.71e+03 -7.25e+08  2.03e-04  8.95e+03 
452500| 2.92e+02  6.86e-05  1.71e+03 -7.25e+08  2.03e-04  8.95e+03 
452750| 2.91e+02  6.87e-05  1.71e+03 -7.25e+08  2.03e-04  8.96e+03 
453000| 2.91e+02  6.87e-05  1.71e+03 -7.25e+08  2.03e-04  8.96e+03 
453250| 2.91e+02  6.87e-05  1.71e+03 -7.25e+08  2.03e-04  8.96e+03 
453500| 2.90e+02  6.91e-05  1.72e+03 -7.25e+08  2.03e-04  8.97e+03 
453750| 2.90e+02  6.87e-05  1.71e+03 -7.24e+08  2.03e-04  8.97e+03 
454000| 2.85e+06  5.79e+02  5.25e+04 -7.01e+08  2.03e-04  8.98e+03 
454250| 2.89e+02  6.92e-05  1.72e+03 -7.24e+08  2.03e-04  8.98e+03 
454500| 2.89e+02  6.94e-05  1.72e+03 -7.24e+08  2.03e-04  8.98e+03 
454750| 2.88e+02  6.91e-05  1.72e+03 -7.24e+08  2.03e-04  8.99e+03 
455000| 2.88e+02  6.90e-05  1.72e+03 -7.24e+08  2.03e-04  8.99e+03 
455250| 2.88e+02  6.94e-05  1.72e+03 -7.24e+08  2.03e-04  8.99e+03 
455500| 2.87e+02  6.93e-05  1.72e+03 -7.24e+08  2.03e-04  9.00e+03 
455750| 2.87e+02  6.94e-05  1.73e+03 -7.23e+08  2.03e-04  9.00e+03 
456000| 2.87e+02  6.94e-05  1.73e+03 -7.23e+08  2.03e-04  9.00e+03 
456250| 2.86e+02  6.96e-05  1.73e+03 -7.23e+08  2.03e-04  9.01e+03 
456500| 2.86e+02  6.96e-05  1.73e+03 -7.23e+08  2.03e-04  9.01e+03 
456750| 1.33e+07  2.70e+03  2.33e+03 -6.70e+08  2.03e-04  9.02e+03 
457000| 2.85e+02  6.99e-05  1.73e+03 -7.23e+08  2.03e-04  9.02e+03 
457250| 2.85e+02  7.02e-05  1.73e+03 -7.23e+08  2.03e-04  9.02e+03 
457500| 2.84e+02  6.99e-05  1.73e+03 -7.23e+08  2.03e-04  9.03e+03 
457750| 2.84e+02  6.99e-05  1.73e+03 -7.22e+08  2.03e-04  9.03e+03 
458000| 2.84e+02  6.99e-05  1.74e+03 -7.22e+08  2.03e-04  9.03e+03 
458250| 2.83e+02  7.03e-05  1.74e+03 -7.22e+08  2.03e-04  9.04e+03 
458500| 2.83e+02  7.03e-05  1.74e+03 -7.22e+08  2.03e-04  9.04e+03 
458750| 2.83e+02  7.03e-05  1.74e+03 -7.22e+08  2.03e-04  9.04e+03 
459000| 2.82e+02  7.03e-05  1.74e+03 -7.22e+08  2.03e-04  9.05e+03 
459250| 2.82e+02  7.04e-05  1.74e+03 -7.22e+08  2.03e-04  9.05e+03 
459500| 2.76e+07  5.61e+03  3.00e+04 -6.29e+08  2.03e-04  9.06e+03 
459750| 2.81e+02  7.01e-05  1.74e+03 -7.22e+08  2.03e-04  9.06e+03 
460000| 2.81e+02  7.01e-05  1.74e+03 -7.21e+08  2.03e-04  9.06e+03 
460250| 2.80e+02  7.04e-05  1.74e+03 -7.21e+08  2.03e-04  9.07e+03 
460500| 2.80e+02  7.06e-05  1.74e+03 -7.21e+08  2.03e-04  9.07e+03 
460750| 2.80e+02  7.02e-05  1.74e+03 -7.21e+08  2.03e-04  9.07e+03 
461000| 2.79e+02  7.05e-05  1.74e+03 -7.21e+08  2.03e-04  9.08e+03 
461250| 2.79e+02  7.05e-05  1.74e+03 -7.21e+08  2.03e-04  9.08e+03 
461500| 2.79e+02  7.04e-05  1.74e+03 -7.21e+08  2.03e-04  9.08e+03 
461750| 2.78e+02  7.07e-05  1.75e+03 -7.21e+08  2.03e-04  9.09e+03 
462000| 2.78e+02  7.11e-05  1.75e+03 -7.20e+08  2.03e-04  9.09e+03 
462250| 1.42e+07  4.07e+03  2.54e+05 -8.36e+08  2.03e-04  9.09e+03 
462500| 2.77e+02  7.07e-05  1.75e+03 -7.20e+08  2.03e-04  9.10e+03 
462750| 2.77e+02  7.07e-05  1.75e+03 -7.20e+08  2.03e-04  9.10e+03 
463000| 2.77e+02  7.09e-05  1.75e+03 -7.20e+08  2.03e-04  9.11e+03 
463250| 2.76e+02  7.09e-05  1.75e+03 -7.20e+08  2.03e-04  9.11e+03 
463500| 2.76e+02  7.12e-05  1.76e+03 -7.20e+08  2.03e-04  9.11e+03 
463750| 2.76e+02  7.08e-05  1.76e+03 -7.20e+08  2.03e-04  9.12e+03 
464000| 2.75e+02  7.13e-05  1.76e+03 -7.20e+08  2.03e-04  9.12e+03 
464250| 2.75e+02  7.11e-05  1.76e+03 -7.19e+08  2.03e-04  9.12e+03 
464500| 2.74e+02  7.11e-05  1.76e+03 -7.19e+08  2.03e-04  9.13e+03 
464750| 2.74e+02  7.08e-05  1.76e+03 -7.19e+08  2.03e-04  9.13e+03 
465000| 8.02e+06  1.63e+03  7.52e+04 -6.76e+08  2.03e-04  9.13e+03 
465250| 2.73e+02  7.11e-05  1.76e+03 -7.19e+08  2.03e-04  9.14e+03 
465500| 2.73e+02  7.14e-05  1.77e+03 -7.19e+08  2.03e-04  9.14e+03 
465750| 2.73e+02  7.13e-05  1.76e+03 -7.19e+08  2.03e-04  9.15e+03 
466000| 2.72e+02  7.12e-05  1.76e+03 -7.19e+08  2.03e-04  9.15e+03 
466250| 2.72e+02  7.11e-05  1.76e+03 -7.18e+08  2.03e-04  9.15e+03 
466500| 2.72e+02  7.11e-05  1.76e+03 -7.18e+08  2.03e-04  9.16e+03 
466750| 2.71e+02  7.12e-05  1.76e+03 -7.18e+08  2.03e-04  9.16e+03 
467000| 2.71e+02  7.10e-05  1.76e+03 -7.18e+08  2.03e-04  9.16e+03 
467250| 2.71e+02  7.10e-05  1.76e+03 -7.18e+08  2.03e-04  9.17e+03 
467500| 2.70e+02  7.15e-05  1.77e+03 -7.18e+08  2.03e-04  9.17e+03 
467750| 8.57e+06  1.74e+03  2.07e+05 -6.70e+08  2.03e-04  9.17e+03 
468000| 2.70e+02  7.15e-05  1.77e+03 -7.18e+08  2.03e-04  9.18e+03 
468250| 2.69e+02  7.15e-05  1.76e+03 -7.18e+08  2.03e-04  9.18e+03 
468500| 2.69e+02  7.15e-05  1.77e+03 -7.17e+08  2.03e-04  9.19e+03 
468750| 2.69e+02  7.12e-05  1.77e+03 -7.17e+08  2.03e-04  9.19e+03 
469000| 2.68e+02  7.14e-05  1.77e+03 -7.17e+08  2.03e-04  9.19e+03 
469250| 2.68e+02  7.17e-05  1.77e+03 -7.17e+08  2.03e-04  9.20e+03 
469500| 2.68e+02  7.12e-05  1.77e+03 -7.17e+08  2.03e-04  9.20e+03 
469750| 2.67e+02  7.17e-05  1.77e+03 -7.17e+08  2.03e-04  9.20e+03 
470000| 2.67e+02  7.13e-05  1.77e+03 -7.17e+08  2.03e-04  9.21e+03 
470250| 2.67e+02  7.12e-05  1.77e+03 -7.17e+08  2.03e-04  9.21e+03 
470500| 3.76e+04  1.08e+01  3.76e+05 -7.09e+08  2.03e-04  9.21e+03 
470750| 2.66e+02  7.13e-05  1.77e+03 -7.17e+08  2.03e-04  9.22e+03 
471000| 2.66e+02  7.15e-05  1.77e+03 -7.16e+08  2.03e-04  9.22e+03 
471250| 2.65e+02  7.17e-05  1.77e+03 -7.16e+08  2.03e-04  9.23e+03 
471500| 2.65e+02  7.11e-05  1.77e+03 -7.16e+08  2.03e-04  9.23e+03 
471750| 2.65e+02  7.15e-05  1.77e+03 -7.16e+08  2.03e-04  9.23e+03 
472000| 2.64e+02  7.13e-05  1.77e+03 -7.16e+08  2.03e-04  9.24e+03 
472250| 2.64e+02  7.12e-05  1.77e+03 -7.16e+08  2.03e-04  9.24e+03 
472500| 2.64e+02  7.14e-05  1.77e+03 -7.16e+08  2.03e-04  9.24e+03 
472750| 2.63e+02  7.14e-05  1.77e+03 -7.16e+08  2.03e-04  9.25e+03 
473000| 2.63e+02  7.15e-05  1.77e+03 -7.16e+08  2.03e-04  9.25e+03 
473250| 2.04e+06  4.15e+02  1.07e+04 -6.92e+08  2.03e-04  9.25e+03 
473500| 2.62e+02  7.14e-05  1.78e+03 -7.15e+08  2.03e-04  9.26e+03 
473750| 2.62e+02  7.13e-05  1.77e+03 -7.15e+08  2.03e-04  9.26e+03 
474000| 2.62e+02  7.16e-05  1.77e+03 -7.15e+08  2.03e-04  9.26e+03 
474250| 2.61e+02  7.13e-05  1.77e+03 -7.15e+08  2.03e-04  9.27e+03 
474500| 2.61e+02  7.12e-05  1.77e+03 -7.15e+08  2.03e-04  9.27e+03 
474750| 2.61e+02  7.16e-05  1.78e+03 -7.15e+08  2.03e-04  9.28e+03 
475000| 2.60e+02  7.15e-05  1.77e+03 -7.15e+08  2.03e-04  9.28e+03 
475250| 2.60e+02  7.14e-05  1.77e+03 -7.15e+08  2.03e-04  9.28e+03 
475500| 2.60e+02  7.10e-05  1.77e+03 -7.15e+08  2.03e-04  9.29e+03 
475750| 2.59e+02  7.12e-05  1.77e+03 -7.14e+08  2.03e-04  9.29e+03 
476000| 5.94e+06  1.21e+03  1.35e+05 -6.71e+08  2.03e-04  9.29e+03 
476250| 2.59e+02  7.13e-05  1.77e+03 -7.14e+08  2.03e-04  9.30e+03 
476500| 2.59e+02  7.15e-05  1.78e+03 -7.14e+08  2.03e-04  9.30e+03 
476750| 2.58e+02  7.17e-05  1.78e+03 -7.14e+08  2.03e-04  9.30e+03 
477000| 2.58e+02  7.13e-05  1.77e+03 -7.14e+08  2.03e-04  9.31e+03 
477250| 2.58e+02  7.12e-05  1.77e+03 -7.14e+08  2.03e-04  9.31e+03 
477500| 2.57e+02  7.13e-05  1.77e+03 -7.14e+08  2.03e-04  9.32e+03 
477750| 2.57e+02  7.12e-05  1.77e+03 -7.14e+08  2.03e-04  9.32e+03 
478000| 2.57e+02  7.16e-05  1.78e+03 -7.14e+08  2.03e-04  9.32e+03 
478250| 2.56e+02  7.13e-05  1.77e+03 -7.13e+08  2.03e-04  9.33e+03 
478500| 2.56e+02  7.13e-05  1.77e+03 -7.13e+08  2.03e-04  9.33e+03 
478750| 5.69e+06  1.16e+03  1.03e+04 -6.69e+08  2.03e-04  9.33e+03 
479000| 2.55e+02  7.11e-05  1.77e+03 -7.13e+08  2.03e-04  9.34e+03 
479250| 2.55e+02  7.13e-05  1.77e+03 -7.13e+08  2.03e-04  9.34e+03 
479500| 2.55e+02  7.09e-05  1.77e+03 -7.13e+08  2.03e-04  9.34e+03 
479750| 2.54e+02  7.10e-05  1.77e+03 -7.13e+08  2.03e-04  9.35e+03 
480000| 2.54e+02  7.13e-05  1.77e+03 -7.13e+08  2.03e-04  9.35e+03 
480250| 2.54e+02  7.12e-05  1.77e+03 -7.13e+08  2.03e-04  9.36e+03 
480500| 2.54e+02  7.10e-05  1.77e+03 -7.13e+08  2.03e-04  9.36e+03 
480750| 2.53e+02  7.10e-05  1.76e+03 -7.12e+08  2.03e-04  9.36e+03 
481000| 2.53e+02  7.10e-05  1.77e+03 -7.12e+08  2.03e-04  9.37e+03 
481250| 2.53e+02  7.11e-05  1.77e+03 -7.12e+08  2.03e-04  9.37e+03 
481500| 1.20e+06  2.43e+02  1.74e+02 -6.92e+08  2.03e-04  9.37e+03 
481750| 2.52e+02  7.12e-05  1.77e+03 -7.12e+08  2.03e-04  9.38e+03 
482000| 2.52e+02  7.11e-05  1.77e+03 -7.12e+08  2.03e-04  9.38e+03 
482250| 2.51e+02  7.12e-05  1.77e+03 -7.12e+08  2.03e-04  9.38e+03 
482500| 2.51e+02  7.09e-05  1.77e+03 -7.12e+08  2.03e-04  9.39e+03 
482750| 2.51e+02  7.09e-05  1.76e+03 -7.12e+08  2.03e-04  9.39e+03 
483000| 2.51e+02  7.15e-05  1.77e+03 -7.12e+08  2.03e-04  9.40e+03 
483250| 2.50e+02  7.11e-05  1.77e+03 -7.11e+08  2.03e-04  9.40e+03 
483500| 2.50e+02  7.12e-05  1.77e+03 -7.11e+08  2.03e-04  9.40e+03 
483750| 2.50e+02  7.10e-05  1.77e+03 -7.11e+08  2.03e-04  9.41e+03 
484000| 2.49e+02  7.10e-05  1.77e+03 -7.11e+08  2.03e-04  9.41e+03 
484250| 2.97e+06  6.04e+02  1.39e+03 -6.79e+08  2.03e-04  9.41e+03 
484500| 2.49e+02  7.07e-05  1.76e+03 -7.11e+08  2.03e-04  9.42e+03 
484750| 2.48e+02  7.12e-05  1.77e+03 -7.11e+08  2.03e-04  9.42e+03 
485000| 2.48e+02  7.09e-05  1.77e+03 -7.11e+08  2.03e-04  9.42e+03 
485250| 2.48e+02  7.10e-05  1.77e+03 -7.11e+08  2.03e-04  9.43e+03 
485500| 2.48e+02  7.08e-05  1.76e+03 -7.11e+08  2.03e-04  9.43e+03 
485750| 2.47e+02  7.08e-05  1.76e+03 -7.11e+08  2.03e-04  9.44e+03 
486000| 2.47e+02  7.08e-05  1.76e+03 -7.10e+08  2.03e-04  9.44e+03 
486250| 2.47e+02  7.09e-05  1.76e+03 -7.10e+08  2.03e-04  9.44e+03 
486500| 2.46e+02  7.08e-05  1.76e+03 -7.10e+08  2.03e-04  9.45e+03 
486750| 2.46e+02  7.08e-05  1.76e+03 -7.10e+08  2.03e-04  9.45e+03 
487000| 2.62e+06  5.33e+02  6.26e+03 -6.78e+08  2.03e-04  9.45e+03 
487250| 2.46e+02  7.07e-05  1.76e+03 -7.10e+08  2.03e-04  9.46e+03 
487500| 2.45e+02  7.07e-05  1.76e+03 -7.10e+08  2.03e-04  9.46e+03 
487750| 2.45e+02  7.08e-05  1.76e+03 -7.10e+08  2.03e-04  9.46e+03 
488000| 2.45e+02  7.08e-05  1.76e+03 -7.10e+08  2.03e-04  9.47e+03 
488250| 2.44e+02  7.08e-05  1.76e+03 -7.10e+08  2.03e-04  9.47e+03 
488500| 2.44e+02  7.06e-05  1.76e+03 -7.10e+08  2.03e-04  9.48e+03 
488750| 2.44e+02  7.07e-05  1.76e+03 -7.09e+08  2.03e-04  9.48e+03 
489000| 2.44e+02  7.08e-05  1.76e+03 -7.09e+08  2.03e-04  9.48e+03 
489250| 2.43e+02  7.05e-05  1.76e+03 -7.09e+08  2.03e-04  9.49e+03 
489500| 2.43e+02  7.09e-05  1.76e+03 -7.09e+08  2.03e-04  9.49e+03 
489750| 3.17e+06  6.66e+02  1.22e+04 -6.73e+08  2.03e-04  9.49e+03 
490000| 2.42e+02  7.05e-05  1.75e+03 -7.09e+08  2.03e-04  9.50e+03 
490250| 2.42e+02  7.05e-05  1.76e+03 -7.09e+08  2.03e-04  9.50e+03 
490500| 2.42e+02  7.06e-05  1.76e+03 -7.09e+08  2.03e-04  9.50e+03 
490750| 2.42e+02  7.08e-05  1.75e+03 -7.09e+08  2.03e-04  9.51e+03 
491000| 2.41e+02  7.03e-05  1.75e+03 -7.09e+08  2.03e-04  9.51e+03 
491250| 2.41e+02  7.04e-05  1.75e+03 -7.09e+08  2.03e-04  9.52e+03 
491500| 2.41e+02  7.05e-05  1.75e+03 -7.08e+08  2.03e-04  9.52e+03 
491750| 2.40e+02  7.02e-05  1.75e+03 -7.08e+08  2.03e-04  9.52e+03 
492000| 2.40e+02  7.03e-05  1.75e+03 -7.08e+08  2.03e-04  9.53e+03 
492250| 2.40e+02  7.01e-05  1.75e+03 -7.08e+08  2.03e-04  9.53e+03 
492500| 6.41e+05  1.30e+02  8.26e+04 -6.92e+08  2.03e-04  9.53e+03 
492750| 2.39e+02  7.06e-05  1.75e+03 -7.08e+08  2.03e-04  9.54e+03 
493000| 2.39e+02  6.99e-05  1.74e+03 -7.08e+08  2.03e-04  9.54e+03 
493250| 2.39e+02  7.03e-05  1.75e+03 -7.08e+08  2.03e-04  9.54e+03 
493500| 2.39e+02  7.00e-05  1.75e+03 -7.08e+08  2.03e-04  9.55e+03 
493750| 2.38e+02  7.04e-05  1.75e+03 -7.08e+08  2.03e-04  9.55e+03 
494000| 2.38e+02  7.00e-05  1.74e+03 -7.08e+08  2.03e-04  9.56e+03 
494250| 2.38e+02  6.99e-05  1.74e+03 -7.08e+08  2.03e-04  9.56e+03 
494500| 2.37e+02  7.02e-05  1.74e+03 -7.07e+08  2.03e-04  9.56e+03 
494750| 2.37e+02  7.01e-05  1.74e+03 -7.07e+08  2.03e-04  9.57e+03 
495000| 2.37e+02  7.02e-05  1.74e+03 -7.07e+08  2.03e-04  9.57e+03 
495250| 5.99e+06  1.22e+03  7.92e+04 -6.57e+08  2.03e-04  9.57e+03 
495500| 2.36e+02  7.03e-05  1.74e+03 -7.07e+08  2.03e-04  9.58e+03 
495750| 2.36e+02  7.00e-05  1.74e+03 -7.07e+08  2.03e-04  9.58e+03 
496000| 2.36e+02  6.98e-05  1.73e+03 -7.07e+08  2.03e-04  9.58e+03 
496250| 2.36e+02  7.00e-05  1.74e+03 -7.07e+08  2.03e-04  9.59e+03 
496500| 2.35e+02  6.98e-05  1.73e+03 -7.07e+08  2.03e-04  9.59e+03 
496750| 2.35e+02  7.00e-05  1.74e+03 -7.07e+08  2.03e-04  9.59e+03 
497000| 2.35e+02  6.99e-05  1.74e+03 -7.07e+08  2.03e-04  9.60e+03 
497250| 2.34e+02  6.98e-05  1.73e+03 -7.07e+08  2.03e-04  9.60e+03 
497500| 2.34e+02  7.02e-05  1.73e+03 -7.06e+08  2.03e-04  9.61e+03 
497750| 2.34e+02  6.98e-05  1.73e+03 -7.06e+08  2.03e-04  9.61e+03 
498000| 1.17e+07  2.37e+03  1.33e+04 -6.42e+08  2.03e-04  9.61e+03 
498250| 2.33e+02  7.00e-05  1.74e+03 -7.06e+08  2.03e-04  9.62e+03 
498500| 2.33e+02  6.95e-05  1.73e+03 -7.06e+08  2.03e-04  9.62e+03 
498750| 2.33e+02  6.99e-05  1.73e+03 -7.06e+08  2.03e-04  9.62e+03 
499000| 2.33e+02  6.95e-05  1.73e+03 -7.06e+08  2.03e-04  9.63e+03 
499250| 2.32e+02  6.93e-05  1.73e+03 -7.06e+08  2.03e-04  9.63e+03 
499500| 2.32e+02  6.97e-05  1.72e+03 -7.06e+08  2.03e-04  9.63e+03 
499750| 2.32e+02  6.94e-05  1.73e+03 -7.06e+08  2.03e-04  9.64e+03 
500000| 2.32e+02  6.95e-05  1.73e+03 -7.06e+08  2.03e-04  9.64e+03 
500250| 2.31e+02  6.93e-05  1.72e+03 -7.06e+08  2.03e-04  9.64e+03 
500500| 2.31e+02  6.93e-05  1.72e+03 -7.05e+08  2.03e-04  9.65e+03 
500750| 1.33e+07  2.71e+03  3.26e+04 -6.38e+08  2.03e-04  9.65e+03 
501000| 2.31e+02  6.94e-05  1.73e+03 -7.05e+08  2.03e-04  9.66e+03 
